Fuente de Financiación,Situación de Fondos,Recursos´Presupuestales,Codigo Sector,Nombre Sector,Codigo Entidad,Nombre Entidad,Código Nivel Uno Rubro,Nombre Nivel Uno Rubro,Código Nivel Dos Rubro,Nombre Niel Dos Rubro,Código Nivel Tres Rubro,Nombre Nivel Tres Rubro,Código Cuarto Nivel Rubro,Nombre Cuarto Nivel Rubro,Código Quinto Nivel Rubro,Nombre Quinto Nivel Rubro,Apropiación Vigente,Compromisos,Obligaciones,Pagos
Nación,CSF,RECURSOS CORRIENTES,2,EDUCACION,22-01-01,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,A,FUNCIONAMIENTO,01,GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,01,SALARIO,CD,SALARIO,86515170000,4451714843,4451714843,4451714843
Nación,CSF,RECURSOS CORRIENTES,2,EDUCACION,22-01-01,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,A,FUNCIONAMIENTO,01,GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,02,CONTRIBUCIONES INHERENTES A LA NÓMINA,CD,CONTRIBUCIONES INHERENTES A LA NÓMINA,28731116000,1763046303,1763046303,1763046303
Nación,CSF,RECURSOS CORRIENTES,2,EDUCACION,22-01-01,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,A,FUNCIONAMIENTO,01,GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,03,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,CD,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,9168889000,382872214,382872214,382872214
Nación,CSF,RECURSOS CORRIENTES,2,EDUCACION,22-01-01,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,A,FUNCIONAMIENTO,01,GASTOS DE PERSONAL,02,PERSONAL SUPERNUMERARIO Y PLANTA TEMPORAL,01,SALARIO,CD,SALARIO,48478000,0,0,0
Nación,CSF,RECURSOS CORRIENTES,2,EDUCACION,22-01-01,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,A,FUNCIONAMIENTO,01,GASTOS DE PERSONAL,02,PERSONAL SUPERNUMERARIO Y PLANTA TEMPORAL,02,CONTRIBUCIONES INHERENTES A LA NÓMINA,CD,CONTRIBUCIONES INHERENTES A LA NÓMINA,16737000,0,0,0
Nación,CSF,RECURSOS CORRIENTES,2,EDUCACION,22-01-01,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,A,FUNCIONAMIENTO,01,GASTOS DE PERSONAL,02,PERSONAL SUPERNUMERARIO Y PLANTA TEMPORAL,03,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,CD,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,2561000,0,0,0
Nación,CSF,RECURSOS CORRIENTES,2,EDUCACION,22-01-01,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,A,FUNCIONAMIENTO,02,ADQUISICIÓN DE BIENES  Y SERVICIOS,CD,ADQUISICIÓN DE BIENES  Y SERVICIOS,CD,ADQUISICIÓN DE BIENES  Y SERVICIOS,CD,ADQUISICIÓN DE BIENES  Y SERVICIOS,47531649482,28112957184,46155694,40345579
Nación,CSF,RECURSOS CORRIENTES,2,EDUCACION,22-01-01,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,A,FUNCIONAMIENTO,03,TRANSFERENCIAS CORRIENTES,02,A GOBIERNOS Y ORGANIZACIONES INTERNACIONALES,02,A ORGANIZACIONES INTERNACIONALES,CD,A ORGANIZACIONES INTERNACIONALES,3145685000,0,0,0
Nación,CSF,RECURSOS CORRIENTES,2,EDUCACION,22-01-01,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,A,FUNCIONAMIENTO,03,TRANSFERENCIAS CORRIENTES,03,A ENTIDADES DEL GOBIERNO,01,A ÓRGANOS DEL PGN,042,EDUCACIÓN DE NIÑAS Y NIÑOS EN SITUACIONES ESPECIALES,906612000,906612000,0,0
Nación,CSF,RECURSOS CORRIENTES,2,EDUCACION,22-01-01,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,A,FUNCIONAMIENTO,03,TRANSFERENCIAS CORRIENTES,03,A ENTIDADES DEL GOBIERNO,01,A ÓRGANOS DEL PGN,050,MEJORAMIENTO DE LA ENSEÑANZA DE LAS LENGUAS EXTRANJERAS EN EDUCACIÓN BÁSICA,373801000,0,0,0
Nación,CSF,RECURSOS CORRIENTES,2,EDUCACION,22-01-01,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,A,FUNCIONAMIENTO,03,TRANSFERENCIAS CORRIENTES,03,A ENTIDADES DEL GOBIERNO,01,A ÓRGANOS DEL PGN,999,OTRAS TRANSFERENCIAS - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN,178911029574,0,0,0
Nación,CSF,RECURSOS CORRIENTES,2,EDUCACION,22-01-01,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,A,FUNCIONAMIENTO,03,TRANSFERENCIAS CORRIENTES,03,A ENTIDADES DEL GOBIERNO,04,A OTRAS ENTIDADES DEL GOBIERNO GENERAL,009,LEY 37 DE 1987 - APORTES CONSERVATORIO DEL TOLIMA.,0,0,0,0
Nación,CSF,RECURSOS CORRIENTES,2,EDUCACION,22-01-01,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,A,FUNCIONAMIENTO,03,TRANSFERENCIAS CORRIENTES,03,A ENTIDADES DEL GOBIERNO,04,A OTRAS ENTIDADES DEL GOBIERNO GENERAL,031,CUERPOS CONSULTIVOS,651608000,0,0,0
Nación,CSF,RECURSOS CORRIENTES,2,EDUCACION,22-01-01,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,A,FUNCIONAMIENTO,03,TRANSFERENCIAS CORRIENTES,03,A ENTIDADES DEL GOBIERNO,04,A OTRAS ENTIDADES DEL GOBIERNO GENERAL,037,COLEGIO BOYACÁ (DECRETO 3176 DE 2005 ARTÍCULO 2),11074359098,11043136000,920261333,920261333
Nación,CSF,RECURSOS CORRIENTES,2,EDUCACION,22-01-01,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,A,FUNCIONAMIENTO,03,TRANSFERENCIAS CORRIENTES,03,A ENTIDADES DEL GOBIERNO,04,A OTRAS ENTIDADES DEL GOBIERNO GENERAL,059,"RECURSOS PARA TRANSFERIR A INSTITUCIONES DE EDUCACIÓN SUPERIOR PÚBLICAS, ARTÍCULO 142 DE LA LEY 1819 DE 2016.",94795733393,0,0,0
Nación,CSF,RECURSOS CORRIENTES,2,EDUCACION,22-01-01,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,A,FUNCIONAMIENTO,03,TRANSFERENCIAS CORRIENTES,03,A ENTIDADES DEL GOBIERNO,04,A OTRAS ENTIDADES DEL GOBIERNO GENERAL,061,A  INSTITUCIONES  DE EDUCACIÓN SUPERIOR PÚBLICAS – DESCUENTO DE MATRÍCULAS POR VOTACIONES (LEY 2019 DE 2020),15333850647,0,0,0
Nación,CSF,RECURSOS CORRIENTES,2,EDUCACION,22-01-01,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,A,FUNCIONAMIENTO,03,TRANSFERENCIAS CORRIENTES,03,A ENTIDADES DEL GOBIERNO,04,A OTRAS ENTIDADES DEL GOBIERNO GENERAL,064,A INSTITUCIONES DE EDUCACIÓN SUPERIOR PÚBLICAS,3518244854060,187240738892,15603394908,15603394908
Nación,CSF,RECURSOS CORRIENTES,2,EDUCACION,22-01-01,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,A,FUNCIONAMIENTO,03,TRANSFERENCIAS CORRIENTES,03,A ENTIDADES DEL GOBIERNO,05,SISTEMA GENERAL DE PARTICIPACIONES,001,PARTICIPACIÓN PARA EDUCACIÓN - DISTRIBUCIÓN PREVIO CONCEPTO DNP,49616610963034,3341246769466,3341246769466,3341246769466
Nación,CSF,RECURSOS CORRIENTES,2,EDUCACION,22-01-01,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,A,FUNCIONAMIENTO,03,TRANSFERENCIAS CORRIENTES,04,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,02,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,001,MESADAS PENSIONALES (DE PENSIONES),17322000,1497588,1497588,1497588
Nación,CSF,RECURSOS CORRIENTES,2,EDUCACION,22-01-01,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,A,FUNCIONAMIENTO,03,TRANSFERENCIAS CORRIENTES,04,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,02,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,007,FONDO NACIONAL DE PRESTACIONES SOCIALES DEL MAGISTERIO (DE PENSIONES),11780864540000,10748781001257,981738711666,981738711666
Nación,CSF,RECURSOS CORRIENTES,2,EDUCACION,22-01-01,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,A,FUNCIONAMIENTO,03,TRANSFERENCIAS CORRIENTES,04,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,02,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,012,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),345253000,22122355,22122355,22122355
Nación,CSF,RECURSOS CORRIENTES,2,EDUCACION,22-01-01,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,A,FUNCIONAMIENTO,03,TRANSFERENCIAS CORRIENTES,04,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,02,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,031,FONDO NACIONAL DE PRESTACIONES SOCIALES DEL MAGISTERIO (NO DE PENSIONES),1770760140708,1770760140708,147563345059,147563345059
Nación,CSF,RECURSOS CORRIENTES,2,EDUCACION,22-01-01,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,A,FUNCIONAMIENTO,03,TRANSFERENCIAS CORRIENTES,04,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,02,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,083,"RECURSOS PARA TRANSFERIR AL FONDO NACIONAL DE PRESTACIONES SOCIALES DEL MAGISTERIO, PREVIA REVISIÓN FALTANTE DE CESANTÍAS",996306375503,448138196499,83025531291,83025531291
Nación,CSF,RECURSOS CORRIENTES,2,EDUCACION,22-01-01,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,A,FUNCIONAMIENTO,03,TRANSFERENCIAS CORRIENTES,04,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,03,PRESTACIONES SOCIALES ASUMIDAS POR EL GOBIERNO,006,CONCURRENCIA NACIÓN PASIVO PENSIONAL LEYES 1151 DE 2007 Y 1371 DE 2009 (DE PENSIONES),517923583000,362546508099,32958773464,32958773464
Nación,CSF,RECURSOS CORRIENTES,2,EDUCACION,22-01-01,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,A,FUNCIONAMIENTO,03,TRANSFERENCIAS CORRIENTES,06,A INSTITUCIONES SIN ÁNIMO DE LUCRO QUE SIRVEN A LOS HOGARES,01,A INSTITUCIONES SIN ÁNIMO DE LUCRO QUE SIRVEN A LOS HOGARES,002,PROGRAMAS DE REHABILITACIÓN PARA ADULTOS CIEGOS - CONVENIO CON EL CENTRO DE REHABILITACIÓN PARA ADULTOS CIEGOS -CRAC-,7263839000,7263839000,0,0
Nación,CSF,RECURSOS CORRIENTES,2,EDUCACION,22-01-01,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,A,FUNCIONAMIENTO,03,TRANSFERENCIAS CORRIENTES,06,A INSTITUCIONES SIN ÁNIMO DE LUCRO QUE SIRVEN A LOS HOGARES,01,A INSTITUCIONES SIN ÁNIMO DE LUCRO QUE SIRVEN A LOS HOGARES,017,CUERPOS CONSULTIVOS,5586787000,0,0,0
Nación,CSF,RECURSOS CORRIENTES,2,EDUCACION,22-01-01,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,A,FUNCIONAMIENTO,03,TRANSFERENCIAS CORRIENTES,10,SENTENCIAS Y CONCILIACIONES,CD,SENTENCIAS Y CONCILIACIONES,CD,SENTENCIAS Y CONCILIACIONES,2143419972,0,0,0
Nación,CSF,RECURSOS CORRIENTES,2,EDUCACION,22-01-01,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,A,FUNCIONAMIENTO,03,TRANSFERENCIAS CORRIENTES,11,A EMPRESAS DIFERENTES DE SUBVENCIONES,05,EDUCACIÓN,001,FUNDACIÓN COLEGIO MAYOR DE SAN BARTOLOMÉ (LEY 72/83),7654298000,7654298000,0,0
Nación,CSF,RECURSOS CORRIENTES,2,EDUCACION,22-01-01,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,A,FUNCIONAMIENTO,08,"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",01,IMPUESTOS,CD,IMPUESTOS,CD,IMPUESTOS,671003000,7537460,7537460,7537460
Nación,CSF,RECURSOS CORRIENTES,2,EDUCACION,22-01-01,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,A,FUNCIONAMIENTO,08,"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",03,TASAS Y DERECHOS ADMINISTRATIVOS,CD,TASAS Y DERECHOS ADMINISTRATIVOS,CD,TASAS Y DERECHOS ADMINISTRATIVOS,5361000,0,0,0
Nación,CSF,RECURSOS CORRIENTES,2,EDUCACION,22-01-01,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,C,INVERSION,2201,"CALIDAD, COBERTURA Y FORTALECIMIENTO DE LA EDUCACIÓN INICIAL, PRESCOLAR, BÁSICA Y MEDIA",0700,INTERSUBSECTORIAL EDUCACIÓN,20,"TRANSFORMACIÓN  DE LA EDUCACIÓN INICIAL, PREESCOLAR, BÁSICA Y MEDIA CON ENFOQUE INTEGRAL PARA LA REDUCCIÓN DE DESIGUALDADES Y CONSTRUCCIÓN DE LA PAZ  NACIONAL",20203B,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / B. RESIGNIFICACIÓN DE LA JORNADA ESCOLAR: MÁS QUE TIEMPO,396679219709,161861966202,6612000,6612000
Nación,CSF,RECURSOS CORRIENTES,2,EDUCACION,22-01-01,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,C,INVERSION,2201,"CALIDAD, COBERTURA Y FORTALECIMIENTO DE LA EDUCACIÓN INICIAL, PRESCOLAR, BÁSICA Y MEDIA",0700,INTERSUBSECTORIAL EDUCACIÓN,23,"FORTALECIMIENTO DE LAS CAPACIDADES Y CONDICIONES DE BIENESTAR QUE DIGNIFIQUEN LA LABOR DOCENTE EN EDUCACIÓN INICIAL, PREESCOLAR, BÁSICA Y MEDIA.   NACIONAL",20203C,"2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / C. DIGNIFICACIÓN, FORMACIÓN Y DESARROLLO DE LA PROFESIÓN DOCENTE PARA UNA EDUCACIÓN DE CALIDAD",137150446351,23784043643,0,0
Nación,CSF,RECURSOS CORRIENTES,2,EDUCACION,22-01-01,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,C,INVERSION,2201,"CALIDAD, COBERTURA Y FORTALECIMIENTO DE LA EDUCACIÓN INICIAL, PRESCOLAR, BÁSICA Y MEDIA",0700,INTERSUBSECTORIAL EDUCACIÓN,24,FORTALECIMIENTO DE LAS CAPACIDADES TERRITORIALES PARA LA GESTIÓN EDUCATIVA CON ÉNFASIS EN ZONAS RURALES  NACIONAL,20203F,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / F. GESTIÓN TERRITORIAL EDUCATIVA Y COMUNITARIA,94883996285,19616133807,0,0
Nación,CSF,RECURSOS CORRIENTES,2,EDUCACION,22-01-01,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,C,INVERSION,2202,CALIDAD Y FOMENTO DE LA EDUCACIÓN SUPERIOR,0700,INTERSUBSECTORIAL EDUCACIÓN,47,APOYO PARA FOMENTAR EL ACCESO CON CALIDAD A LA EDUCACIÓN SUPERIOR A TRAVÉS DE INCENTIVOS A LA DEMANDA EN COLOMBIA   NACIONAL,20203K20,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL /K20. EDUCACIÓN SUPERIOR COMO UN DERECHO - SUBSIDIOS Y ALIVIOS PARA EL ACCESO A LA EDUCACIÓN SUPERIOR,113102664710,113102664710,0,0
Nación,CSF,RECURSOS CORRIENTES,2,EDUCACION,22-01-01,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,C,INVERSION,2202,CALIDAD Y FOMENTO DE LA EDUCACIÓN SUPERIOR,0700,INTERSUBSECTORIAL EDUCACIÓN,49,MEJORAMIENTO DE LAS CONDICIONES DE INFRAESTRUCTURA DE LAS INSTITUCIONES DE EDUCACIÓN SUPERIOR PÚBLICAS NACIONAL,20203K40,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL /K40. EDUCACIÓN SUPERIOR COMO UN DERECHO - INFRAESTRUCTURA,429922000000,96957063766,0,0
Nación,CSF,RECURSOS CORRIENTES,2,EDUCACION,22-01-01,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,C,INVERSION,2202,CALIDAD Y FOMENTO DE LA EDUCACIÓN SUPERIOR,0700,INTERSUBSECTORIAL EDUCACIÓN,54,MEJORAMIENTO INTEGRAL DE LAS CONDICIONES DE CALIDAD DE LAS INSTITUCIONES DE EDUCACIÓN SUPERIOR PÚBLICAS  NACIONAL - DISTRIBUCION PREVIO CONCEPTO DNP,20203K40,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL /K40. EDUCACIÓN SUPERIOR COMO UN DERECHO - INFRAESTRUCTURA - [DISTRIBUCIÓN PREVIO CONCEPTO  DNP],335947161972,0,0,0
Nación,CSF,RECURSOS CORRIENTES,2,EDUCACION,22-01-01,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,C,INVERSION,2202,CALIDAD Y FOMENTO DE LA EDUCACIÓN SUPERIOR,0700,INTERSUBSECTORIAL EDUCACIÓN,55,"FORTALECIMIENTO DE LOS PROCESOS DE FOMENTO DE EDUCACIÓN SUPERIOR PARA MEJORAR LAS CONDICIONES INSTITUCIONALES QUE GARANTICEN EQUIDAD EN EL ACCESO, PERMANENCIA Y PERTINENCIA EN LA EDUCACIÓN SUPERIOR  NACIONAL",20203K40,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL /K40. EDUCACIÓN SUPERIOR COMO UN DERECHO - INFRAESTRUCTURA,35575801479,11599151534,0,0
Nación,CSF,RECURSOS CORRIENTES,2,EDUCACION,22-01-01,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,C,INVERSION,2202,CALIDAD Y FOMENTO DE LA EDUCACIÓN SUPERIOR,0700,INTERSUBSECTORIAL EDUCACIÓN,56,INCREMENTO EN LA CALIDAD DEL SERVICIO PÚBLICO DE EDUCACIÓN SUPERIOR EN COLOMBIA NACIONAL  NACIONAL,20203K41,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL /K41. RECONCEPTUALIZACIÓN DEL SISTEMA DE ASEGURAMIENTO DE LA CALIDAD DE LA EDUCACIÓN SUPERIOR,36270135280,5985926677,0,0
Nación,CSF,RECURSOS CORRIENTES,2,EDUCACION,22-01-01,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,C,INVERSION,2202,CALIDAD Y FOMENTO DE LA EDUCACIÓN SUPERIOR,0700,INTERSUBSECTORIAL EDUCACIÓN,57,"IMPLEMENTACIÓN DE LA POLÍTICA DE GRATUIDAD Y ESTRATEGIAS PARA LA FINANCIACIÓN DEL ACCESO, LA PERMANENCIA Y LA GRADUACIÓN DE LOS ESTUDIANTES EN LA EDUCACIÓN SUPERIOR  NACIONAL",20203K30,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL /K30. EDUCACIÓN SUPERIOR COMO UN DERECHO - POLÍTICA DE GRATUIDAD DE LA EDUCACIÓN SUPERIOR PÚBLICA,903543427511,0,0,0
Nación,CSF,RECURSOS CORRIENTES,2,EDUCACION,22-01-01,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,C,INVERSION,2299,FORTALECIMIENTO Y APOYO A LA GESTIÓN INSTITUCIONAL DEL SECTOR EDUCACIÓN,0700,INTERSUBSECTORIAL EDUCACIÓN,11,FORTALECIMIENTO DE LA GESTIÓN INSTITUCIONAL Y BUEN GOBIERNO DEL MINISTERIO DE EDUCACIÓN   NACIONAL,53105B,"5. CONVERGENCIA REGIONAL / B, ENTIDADES PÚBLICAS TERRITORIALES Y NACIONALES FORTALECIDAS",23037509280,11213402391,0,0
Nación,CSF,RECURSOS CORRIENTES,2,EDUCACION,22-01-01,MINISTERIO EDUCACION NACIONAL - GESTION GENERAL,C,INVERSION,2299,FORTALECIMIENTO Y APOYO A LA GESTIÓN INSTITUCIONAL DEL SECTOR EDUCACIÓN,0700,INTERSUBSECTORIAL EDUCACIÓN,11,FORTALECIMIENTO DE LA GESTIÓN INSTITUCIONAL Y BUEN GOBIERNO DEL MINISTERIO DE EDUCACIÓN   NACIONAL,53105D,5. CONVERGENCIA REGIONAL / D. GOBIERNO DIGITAL PARA LA GENTE,26962490720,5372426585,0,0
Nación,CSF,RECURSOS CORRIENTES,2,EDUCACION,22-34-00,ESCUELA TECNOLOGICA INSTITUTO TECNICO CENTRAL,A,FUNCIONAMIENTO,01,GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,01,SALARIO,CD,SALARIO,16936582000,1142702975,1142702975,1142702975
Nación,CSF,RECURSOS CORRIENTES,2,EDUCACION,22-34-00,ESCUELA TECNOLOGICA INSTITUTO TECNICO CENTRAL,A,FUNCIONAMIENTO,01,GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,02,CONTRIBUCIONES INHERENTES A LA NÓMINA,CD,CONTRIBUCIONES INHERENTES A LA NÓMINA,5195519000,417860309,417860309,417860309
Nación,CSF,RECURSOS CORRIENTES,2,EDUCACION,22-34-00,ESCUELA TECNOLOGICA INSTITUTO TECNICO CENTRAL,A,FUNCIONAMIENTO,01,GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,03,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,CD,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,850521000,8944852,8944852,8944852
Nación,CSF,RECURSOS CORRIENTES,2,EDUCACION,22-34-00,ESCUELA TECNOLOGICA INSTITUTO TECNICO CENTRAL,A,FUNCIONAMIENTO,01,GASTOS DE PERSONAL,02,PERSONAL SUPERNUMERARIO Y PLANTA TEMPORAL,01,SALARIO,CD,SALARIO,5873968000,0,0,0
Nación,CSF,RECURSOS CORRIENTES,2,EDUCACION,22-34-00,ESCUELA TECNOLOGICA INSTITUTO TECNICO CENTRAL,A,FUNCIONAMIENTO,01,GASTOS DE PERSONAL,02,PERSONAL SUPERNUMERARIO Y PLANTA TEMPORAL,02,CONTRIBUCIONES INHERENTES A LA NÓMINA,CD,CONTRIBUCIONES INHERENTES A LA NÓMINA,1342213000,0,0,0
Nación,CSF,RECURSOS CORRIENTES,2,EDUCACION,22-34-00,ESCUELA TECNOLOGICA INSTITUTO TECNICO CENTRAL,A,FUNCIONAMIENTO,02,ADQUISICIÓN DE BIENES  Y SERVICIOS,CD,ADQUISICIÓN DE BIENES  Y SERVICIOS,CD,ADQUISICIÓN DE BIENES  Y SERVICIOS,CD,ADQUISICIÓN DE BIENES  Y SERVICIOS,67713953,0,0,0
Nación,CSF,RECURSOS CORRIENTES,2,EDUCACION,22-34-00,ESCUELA TECNOLOGICA INSTITUTO TECNICO CENTRAL,A,FUNCIONAMIENTO,03,TRANSFERENCIAS CORRIENTES,03,A ENTIDADES DEL GOBIERNO,01,A ÓRGANOS DEL PGN,999,OTRAS TRANSFERENCIAS - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN,4162304931,0,0,0
Nación,CSF,RECURSOS CORRIENTES,2,EDUCACION,22-34-00,ESCUELA TECNOLOGICA INSTITUTO TECNICO CENTRAL,A,FUNCIONAMIENTO,03,TRANSFERENCIAS CORRIENTES,04,PRESTACIONES PARA CUBRIR RIESGOS SOCIALES,02,PRESTACIONES SOCIALES RELACIONADAS CON EL EMPLEO,012,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),5461000,596051,596051,596051
Nación,CSF,RECURSOS CORRIENTES,2,EDUCACION,22-34-00,ESCUELA TECNOLOGICA INSTITUTO TECNICO CENTRAL,C,INVERSION,2202,CALIDAD Y FOMENTO DE LA EDUCACIÓN SUPERIOR,0700,INTERSUBSECTORIAL EDUCACIÓN,10,"MEJORAMIENTO ADQUISICIÓN, DOTACIÓN Y REFORZAMIENTO DE LA PLANTA FÍSICA E INFRAESTRUCTURA TECNOLÓGICA DE LA ESCUELA TECNOLÓGICA INSTITUTO TÉCNICO CENTRAL  BOGOTÁ",20203K,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / K. EDUCACIÓN SUPERIOR COMO UN DERECHO,5500000000,0,0,0
Nación,CSF,RECURSOS CORRIENTES,2,EDUCACION,22-34-00,ESCUELA TECNOLOGICA INSTITUTO TECNICO CENTRAL,C,INVERSION,2202,CALIDAD Y FOMENTO DE LA EDUCACIÓN SUPERIOR,0700,INTERSUBSECTORIAL EDUCACIÓN,11,FORTALECIMIENTO DEL SISTEMA DE INVESTIGACIÓN DE LA ESCUELA TECNOLÓGICA INSTITUTO TÉCNICO CENTRAL  BOGOTÁ,20203K,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / K. EDUCACIÓN SUPERIOR COMO UN DERECHO,800000000,0,0,0
Nación,CSF,RECURSOS CORRIENTES,2,EDUCACION,22-34-00,ESCUELA TECNOLOGICA INSTITUTO TECNICO CENTRAL,C,INVERSION,2202,CALIDAD Y FOMENTO DE LA EDUCACIÓN SUPERIOR,0700,INTERSUBSECTORIAL EDUCACIÓN,12,"DIVULGACIÓN , MOVILIDAD, ASISTENCIA TÉCNICA Y CAPACITACIÓN DE LA COMUNIDAD EDUCATIVA DE LA ESCUELA TECNOLÓGICA INSTITUTO TÉCNICO CENTRAL  BOGOTÁ",20203K,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / K. EDUCACIÓN SUPERIOR COMO UN DERECHO,1587944202,170500000,0,0
Nación,CSF,RECURSOS CORRIENTES,2,EDUCACION,22-38-00,INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL DE SAN ANDRES Y PROVIDENCIA,A,FUNCIONAMIENTO,01,GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,01,SALARIO,CD,SALARIO,2654200000,148939667,147662912,147662912
Nación,CSF,RECURSOS CORRIENTES,2,EDUCACION,22-38-00,INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL DE SAN ANDRES Y PROVIDENCIA,A,FUNCIONAMIENTO,01,GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,02,CONTRIBUCIONES INHERENTES A LA NÓMINA,CD,CONTRIBUCIONES INHERENTES A LA NÓMINA,746216000,96259867,78706956,78706956
Nación,CSF,RECURSOS CORRIENTES,2,EDUCACION,22-38-00,INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL DE SAN ANDRES Y PROVIDENCIA,A,FUNCIONAMIENTO,01,GASTOS DE PERSONAL,01,PLANTA DE PERSONAL PERMANENTE,03,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,CD,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,206957000,5376250,5376250,5376250
