Municipio,Estacion,Fecha,Diametro aerodinamico,Medicion
Dosquebradas,Balalaika,05/02/2023 12:00:00 AM,PM2.5,17.68
Dosquebradas,Balalaika,05/03/2023 12:00:00 AM,PM2.5,20.5
Dosquebradas,Balalaika,05/04/2023 12:00:00 AM,PM2.5,19.33
Dosquebradas,Balalaika,05/05/2023 12:00:00 AM,PM2.5,20.58
Dosquebradas,Balalaika,05/06/2023 12:00:00 AM,PM2.5,16.9
Dosquebradas,Balalaika,05/07/2023 12:00:00 AM,PM2.5,11.55
Dosquebradas,Balalaika,05/08/2023 12:00:00 AM,PM2.5,17.88
Dosquebradas,Balalaika,05/09/2023 12:00:00 AM,PM2.5,17
Dosquebradas,Balalaika,05/10/2023 12:00:00 AM,PM2.5,17.73
Dosquebradas,Balalaika,05/11/2023 12:00:00 AM,PM2.5,18.39
Dosquebradas,Balalaika,05/12/2023 12:00:00 AM,PM2.5,21.03
Dosquebradas,Balalaika,05/13/2023 12:00:00 AM,PM2.5,21.73
Dosquebradas,Balalaika,05/14/2023 12:00:00 AM,PM2.5,17.2
Dosquebradas,Balalaika,05/15/2023 12:00:00 AM,PM2.5,15.08
Dosquebradas,Balalaika,05/16/2023 12:00:00 AM,PM2.5,11.82
Dosquebradas,Balalaika,05/17/2023 12:00:00 AM,PM2.5,15.78
Dosquebradas,Balalaika,05/18/2023 12:00:00 AM,PM2.5,19.23
Dosquebradas,Balalaika,05/19/2023 12:00:00 AM,PM2.5,17.42
Dosquebradas,Balalaika,05/20/2023 12:00:00 AM,PM2.5,12.48
Dosquebradas,Balalaika,05/21/2023 12:00:00 AM,PM2.5,8.71
Dosquebradas,Balalaika,05/22/2023 12:00:00 AM,PM2.5,10.67
Dosquebradas,Balalaika,02/26/2007 12:00:00 AM,PM10,46.08
Dosquebradas,Balalaika,02/27/2007 12:00:00 AM,PM10,28.91
Dosquebradas,Balalaika,02/28/2007 12:00:00 AM,PM10,33.45
Dosquebradas,Balalaika,03/02/2007 12:00:00 AM,PM10,35.98
Dosquebradas,Balalaika,03/04/2007 12:00:00 AM,PM10,25.15
Dosquebradas,Balalaika,03/06/2007 12:00:00 AM,PM10,23.49
Dosquebradas,Balalaika,03/16/2007 12:00:00 AM,PM10,33.66
Dosquebradas,Balalaika,03/18/2007 12:00:00 AM,PM10,26.79
Dosquebradas,Balalaika,03/20/2007 12:00:00 AM,PM10,37.87
Dosquebradas,Balalaika,03/24/2007 12:00:00 AM,PM10,28.39
Dosquebradas,Balalaika,03/26/2007 12:00:00 AM,PM10,32.96
Dosquebradas,Balalaika,03/28/2007 12:00:00 AM,PM10,27.59
Dosquebradas,Balalaika,03/29/2007 12:00:00 AM,PM10,34.16
Dosquebradas,Balalaika,03/30/2007 12:00:00 AM,PM10,35.5
Dosquebradas,Balalaika,03/31/2007 12:00:00 AM,PM10,28.3
Dosquebradas,Balalaika,04/01/2007 12:00:00 AM,PM10,42.78
Dosquebradas,Balalaika,04/02/2007 12:00:00 AM,PM10,37.55
Dosquebradas,Balalaika,04/03/2007 12:00:00 AM,PM10,41.34
Dosquebradas,Balalaika,04/07/2007 12:00:00 AM,PM10,27.44
Dosquebradas,Balalaika,04/09/2007 12:00:00 AM,PM10,37.57
Dosquebradas,Balalaika,04/10/2007 12:00:00 AM,PM10,19.21
Dosquebradas,Balalaika,04/11/2007 12:00:00 AM,PM10,46.86
Dosquebradas,Balalaika,04/16/2007 12:00:00 AM,PM10,32.46
Dosquebradas,Balalaika,04/17/2007 12:00:00 AM,PM10,36.7
Dosquebradas,Balalaika,04/18/2007 12:00:00 AM,PM10,40.55
Dosquebradas,Balalaika,04/19/2007 12:00:00 AM,PM10,27.2
Dosquebradas,Balalaika,04/20/2007 12:00:00 AM,PM10,26.7
Dosquebradas,Balalaika,04/22/2007 12:00:00 AM,PM10,21.15
Dosquebradas,Balalaika,02/14/2008 12:00:00 AM,PM10,74.08
Dosquebradas,Balalaika,02/16/2008 12:00:00 AM,PM10,35.37
Dosquebradas,Balalaika,02/22/2008 12:00:00 AM,PM10,70.06
Dosquebradas,Balalaika,02/24/2008 12:00:00 AM,PM10,46.83
Dosquebradas,Balalaika,02/26/2008 12:00:00 AM,PM10,40.69
Dosquebradas,Balalaika,02/28/2008 12:00:00 AM,PM10,51.77
Dosquebradas,Balalaika,03/01/2008 12:00:00 AM,PM10,56.89
Dosquebradas,Balalaika,03/03/2008 12:00:00 AM,PM10,39.73
Dosquebradas,Balalaika,03/05/2008 12:00:00 AM,PM10,55.38
Dosquebradas,Balalaika,03/09/2008 12:00:00 AM,PM10,21.28
Dosquebradas,Balalaika,03/11/2008 12:00:00 AM,PM10,47.01
Dosquebradas,Balalaika,03/13/2008 12:00:00 AM,PM10,32.88
Dosquebradas,Balalaika,03/15/2008 12:00:00 AM,PM10,56.16
Dosquebradas,Balalaika,03/17/2008 12:00:00 AM,PM10,47.63
Dosquebradas,Balalaika,03/19/2008 12:00:00 AM,PM10,54.89
Dosquebradas,Balalaika,03/21/2008 12:00:00 AM,PM10,37.44
Dosquebradas,Balalaika,03/23/2008 12:00:00 AM,PM10,31.81
Dosquebradas,Balalaika,03/25/2008 12:00:00 AM,PM10,48.3
Dosquebradas,Balalaika,03/27/2008 12:00:00 AM,PM10,72.89
Dosquebradas,Balalaika,03/29/2008 12:00:00 AM,PM10,50.98
Dosquebradas,Balalaika,03/31/2008 12:00:00 AM,PM10,38.92
Dosquebradas,Balalaika,04/02/2008 12:00:00 AM,PM10,66.46
Dosquebradas,Balalaika,04/04/2008 12:00:00 AM,PM10,99.96
Dosquebradas,Balalaika,04/06/2008 12:00:00 AM,PM10,52.02
Dosquebradas,Balalaika,04/08/2008 12:00:00 AM,PM10,68.2
Dosquebradas,Balalaika,04/10/2008 12:00:00 AM,PM10,46.95
Dosquebradas,Balalaika,04/12/2008 12:00:00 AM,PM10,51.23
Dosquebradas,Balalaika,04/14/2008 12:00:00 AM,PM10,47.48
Dosquebradas,Balalaika,04/16/2008 12:00:00 AM,PM10,63.16
Dosquebradas,Balalaika,04/18/2008 12:00:00 AM,PM10,60.75
Dosquebradas,Balalaika,04/20/2008 12:00:00 AM,PM10,33.1
Dosquebradas,Balalaika,04/22/2008 12:00:00 AM,PM10,53.1
Dosquebradas,Balalaika,04/26/2008 12:00:00 AM,PM10,66.74
Dosquebradas,Balalaika,04/28/2008 12:00:00 AM,PM10,56.04
Dosquebradas,Balalaika,04/30/2008 12:00:00 AM,PM10,46.02
Dosquebradas,Balalaika,05/02/2008 12:00:00 AM,PM10,54.06
Dosquebradas,Balalaika,05/04/2008 12:00:00 AM,PM10,32.16
Dosquebradas,Balalaika,05/06/2008 12:00:00 AM,PM10,51.56
Dosquebradas,Balalaika,05/08/2008 12:00:00 AM,PM10,68.07
Dosquebradas,Balalaika,05/10/2008 12:00:00 AM,PM10,62.54
Dosquebradas,Balalaika,05/12/2008 12:00:00 AM,PM10,56.06
Dosquebradas,Balalaika,05/14/2008 12:00:00 AM,PM10,66.41
Dosquebradas,Balalaika,05/16/2008 12:00:00 AM,PM10,52.06
Dosquebradas,Balalaika,05/18/2008 12:00:00 AM,PM10,37.71
Dosquebradas,Balalaika,05/20/2008 12:00:00 AM,PM10,44.54
Dosquebradas,Balalaika,05/22/2008 12:00:00 AM,PM10,40.94
Dosquebradas,Balalaika,05/26/2008 12:00:00 AM,PM10,29.52
Dosquebradas,Balalaika,05/28/2008 12:00:00 AM,PM10,38.81
Dosquebradas,Balalaika,05/30/2008 12:00:00 AM,PM10,65.4
Dosquebradas,Balalaika,06/01/2008 12:00:00 AM,PM10,64.17
Dosquebradas,Balalaika,06/03/2008 12:00:00 AM,PM10,50.62
Dosquebradas,Balalaika,06/05/2008 12:00:00 AM,PM10,62.2
Dosquebradas,Balalaika,06/07/2008 12:00:00 AM,PM10,40.79
Dosquebradas,Balalaika,06/09/2008 12:00:00 AM,PM10,67
Dosquebradas,Balalaika,06/11/2008 12:00:00 AM,PM10,50.53
Dosquebradas,Balalaika,06/13/2008 12:00:00 AM,PM10,63.6
Dosquebradas,Balalaika,06/15/2008 12:00:00 AM,PM10,46.55
Dosquebradas,Balalaika,06/17/2008 12:00:00 AM,PM10,64.65
Dosquebradas,Balalaika,06/19/2008 12:00:00 AM,PM10,31.97
Dosquebradas,Balalaika,06/21/2008 12:00:00 AM,PM10,51.69
Dosquebradas,Balalaika,06/23/2008 12:00:00 AM,PM10,51.22
Dosquebradas,Balalaika,06/25/2008 12:00:00 AM,PM10,53.66
Dosquebradas,Balalaika,06/27/2008 12:00:00 AM,PM10,70.77
Dosquebradas,Balalaika,06/29/2008 12:00:00 AM,PM10,49.48
Dosquebradas,Balalaika,07/01/2008 12:00:00 AM,PM10,61.85
Dosquebradas,Balalaika,07/02/2008 12:00:00 AM,PM10,74.37
Dosquebradas,Balalaika,07/03/2008 12:00:00 AM,PM10,48.94
Dosquebradas,Balalaika,07/04/2008 12:00:00 AM,PM10,57.67
Dosquebradas,Balalaika,07/05/2008 12:00:00 AM,PM10,46.33
Dosquebradas,Balalaika,07/06/2008 12:00:00 AM,PM10,55.07
Dosquebradas,Balalaika,07/07/2008 12:00:00 AM,PM10,63.57
Dosquebradas,Balalaika,07/08/2008 12:00:00 AM,PM10,52.68
Dosquebradas,Balalaika,07/09/2008 12:00:00 AM,PM10,46.31
Dosquebradas,Balalaika,07/10/2008 12:00:00 AM,PM10,51.8
Dosquebradas,Balalaika,07/11/2008 12:00:00 AM,PM10,32.59
Dosquebradas,Balalaika,07/12/2008 12:00:00 AM,PM10,69.47
Dosquebradas,Balalaika,07/13/2008 12:00:00 AM,PM10,27.54
Dosquebradas,Balalaika,07/14/2008 12:00:00 AM,PM10,78.52
Dosquebradas,Balalaika,07/15/2008 12:00:00 AM,PM10,56.64
Dosquebradas,Balalaika,07/16/2008 12:00:00 AM,PM10,42.36
Dosquebradas,Balalaika,07/17/2008 12:00:00 AM,PM10,50.83
Dosquebradas,Balalaika,07/18/2008 12:00:00 AM,PM10,38.66
Dosquebradas,Balalaika,07/19/2008 12:00:00 AM,PM10,52
Dosquebradas,Balalaika,07/20/2008 12:00:00 AM,PM10,22.82
Dosquebradas,Balalaika,07/21/2008 12:00:00 AM,PM10,73.53
Dosquebradas,Balalaika,07/22/2008 12:00:00 AM,PM10,55.19
Dosquebradas,Balalaika,07/23/2008 12:00:00 AM,PM10,56.55
Dosquebradas,Balalaika,07/24/2008 12:00:00 AM,PM10,45.93
Dosquebradas,Balalaika,07/25/2008 12:00:00 AM,PM10,71.05
Dosquebradas,Balalaika,02/02/2009 12:00:00 AM,PM10,57.68
Dosquebradas,Balalaika,02/03/2009 12:00:00 AM,PM10,44.86
Dosquebradas,Balalaika,02/04/2009 12:00:00 AM,PM10,33.82
Dosquebradas,Balalaika,02/05/2009 12:00:00 AM,PM10,64.43
Dosquebradas,Balalaika,02/06/2009 12:00:00 AM,PM10,57.64
Dosquebradas,Balalaika,02/07/2009 12:00:00 AM,PM10,34.05
Dosquebradas,Balalaika,02/08/2009 12:00:00 AM,PM10,43.18
Dosquebradas,Balalaika,02/09/2009 12:00:00 AM,PM10,56.24
Dosquebradas,Balalaika,02/10/2009 12:00:00 AM,PM10,42.77
Dosquebradas,Balalaika,02/11/2009 12:00:00 AM,PM10,37.38
Dosquebradas,Balalaika,02/12/2009 12:00:00 AM,PM10,23.24
Dosquebradas,Balalaika,02/13/2009 12:00:00 AM,PM10,28.2
Dosquebradas,Balalaika,02/14/2009 12:00:00 AM,PM10,53.28
Dosquebradas,Balalaika,02/15/2009 12:00:00 AM,PM10,61.04
Dosquebradas,Balalaika,02/16/2009 12:00:00 AM,PM10,27.77
Dosquebradas,Balalaika,02/17/2009 12:00:00 AM,PM10,40.4
Dosquebradas,Balalaika,02/18/2009 12:00:00 AM,PM10,55.16
Dosquebradas,Balalaika,02/19/2009 12:00:00 AM,PM10,53.87
Dosquebradas,Balalaika,02/20/2009 12:00:00 AM,PM10,30.94
Dosquebradas,Balalaika,02/21/2009 12:00:00 AM,PM10,43.38
Dosquebradas,Balalaika,02/22/2009 12:00:00 AM,PM10,73.45
Dosquebradas,Balalaika,02/23/2009 12:00:00 AM,PM10,63.37
Dosquebradas,Balalaika,02/24/2009 12:00:00 AM,PM10,39.23
Dosquebradas,Balalaika,02/25/2009 12:00:00 AM,PM10,52.29
Dosquebradas,Balalaika,03/03/2009 12:00:00 AM,PM10,21.6
Dosquebradas,Balalaika,03/04/2009 12:00:00 AM,PM10,50.33
Dosquebradas,Balalaika,03/05/2009 12:00:00 AM,PM10,59.22
Dosquebradas,Balalaika,03/06/2009 12:00:00 AM,PM10,53.8
Dosquebradas,Balalaika,03/08/2009 12:00:00 AM,PM10,31.52
Dosquebradas,Balalaika,03/09/2009 12:00:00 AM,PM10,43.46
Dosquebradas,Balalaika,03/10/2009 12:00:00 AM,PM10,74.44
Dosquebradas,Balalaika,03/11/2009 12:00:00 AM,PM10,61.83
Dosquebradas,Balalaika,03/12/2009 12:00:00 AM,PM10,57.21
Dosquebradas,Balalaika,03/13/2009 12:00:00 AM,PM10,78.92
Dosquebradas,Balalaika,03/14/2009 12:00:00 AM,PM10,63.72
Dosquebradas,Balalaika,03/15/2009 12:00:00 AM,PM10,39.83
Dosquebradas,Balalaika,03/16/2009 12:00:00 AM,PM10,82.02
Dosquebradas,Balalaika,03/17/2009 12:00:00 AM,PM10,25.2
Dosquebradas,Balalaika,03/18/2009 12:00:00 AM,PM10,26.31
Dosquebradas,Balalaika,03/19/2009 12:00:00 AM,PM10,34.11
Dosquebradas,Balalaika,03/21/2009 12:00:00 AM,PM10,32.29
Dosquebradas,Balalaika,03/22/2009 12:00:00 AM,PM10,40.08
Dosquebradas,Balalaika,03/23/2009 12:00:00 AM,PM10,37.62
Dosquebradas,Balalaika,03/24/2009 12:00:00 AM,PM10,41.39
Dosquebradas,Balalaika,03/25/2009 12:00:00 AM,PM10,50.65
Dosquebradas,Balalaika,03/26/2009 12:00:00 AM,PM10,54.5
Dosquebradas,Balalaika,03/27/2009 12:00:00 AM,PM10,55.63
Dosquebradas,Balalaika,03/28/2009 12:00:00 AM,PM10,36.13
Dosquebradas,Balalaika,03/29/2009 12:00:00 AM,PM10,34.21
Dosquebradas,Balalaika,03/30/2009 12:00:00 AM,PM10,32.05
Dosquebradas,Balalaika,03/31/2009 12:00:00 AM,PM10,29.07
Dosquebradas,Balalaika,04/01/2009 12:00:00 AM,PM10,27.9
Dosquebradas,Balalaika,04/02/2009 12:00:00 AM,PM10,39.26
Dosquebradas,Balalaika,04/03/2009 12:00:00 AM,PM10,36.04
Dosquebradas,Balalaika,04/04/2009 12:00:00 AM,PM10,73.76
Dosquebradas,Balalaika,04/05/2009 12:00:00 AM,PM10,70.09
Dosquebradas,Balalaika,04/06/2009 12:00:00 AM,PM10,64.31
Dosquebradas,Balalaika,04/07/2009 12:00:00 AM,PM10,65.18
Dosquebradas,Balalaika,04/08/2009 12:00:00 AM,PM10,69.65
Dosquebradas,Balalaika,04/10/2009 12:00:00 AM,PM10,68.32
Dosquebradas,Balalaika,04/12/2009 12:00:00 AM,PM10,73.13
Dosquebradas,Balalaika,04/13/2009 12:00:00 AM,PM10,66.4
Dosquebradas,Balalaika,04/14/2009 12:00:00 AM,PM10,63.68
Dosquebradas,Balalaika,04/15/2009 12:00:00 AM,PM10,73.96
Dosquebradas,Balalaika,04/16/2009 12:00:00 AM,PM10,71
Dosquebradas,Balalaika,04/17/2009 12:00:00 AM,PM10,64.62
Dosquebradas,Balalaika,04/18/2009 12:00:00 AM,PM10,64.2
Dosquebradas,Balalaika,04/19/2009 12:00:00 AM,PM10,72.16
Dosquebradas,Balalaika,04/20/2009 12:00:00 AM,PM10,62.09
Dosquebradas,Balalaika,04/21/2009 12:00:00 AM,PM10,77.93
Dosquebradas,Balalaika,04/22/2009 12:00:00 AM,PM10,72.32
Dosquebradas,Balalaika,04/23/2009 12:00:00 AM,PM10,59.17
Dosquebradas,Balalaika,04/24/2009 12:00:00 AM,PM10,42.4
Dosquebradas,Balalaika,04/25/2009 12:00:00 AM,PM10,67.91
Dosquebradas,Balalaika,04/26/2009 12:00:00 AM,PM10,64.56
Dosquebradas,Balalaika,04/28/2009 12:00:00 AM,PM10,41.23
Dosquebradas,Balalaika,04/29/2009 12:00:00 AM,PM10,46.76
Dosquebradas,Balalaika,04/30/2009 12:00:00 AM,PM10,42.47
Dosquebradas,Balalaika,05/01/2009 12:00:00 AM,PM10,62.23
Dosquebradas,Balalaika,05/02/2009 12:00:00 AM,PM10,43.99
Dosquebradas,Balalaika,05/03/2009 12:00:00 AM,PM10,33.25
Dosquebradas,Balalaika,05/04/2009 12:00:00 AM,PM10,62.97
Dosquebradas,Balalaika,06/01/2010 12:00:00 AM,PM10,67.76
Dosquebradas,Balalaika,06/03/2010 12:00:00 AM,PM10,58.85
Dosquebradas,Balalaika,06/05/2010 12:00:00 AM,PM10,59.28
Dosquebradas,Balalaika,06/07/2010 12:00:00 AM,PM10,41.51
Dosquebradas,Balalaika,06/09/2010 12:00:00 AM,PM10,34.17
Dosquebradas,Balalaika,06/11/2010 12:00:00 AM,PM10,41.11
Dosquebradas,Balalaika,06/13/2010 12:00:00 AM,PM10,37.5
Dosquebradas,Balalaika,06/15/2010 12:00:00 AM,PM10,39.86
Dosquebradas,Balalaika,06/17/2010 12:00:00 AM,PM10,30.84
Dosquebradas,Balalaika,06/19/2010 12:00:00 AM,PM10,37.88
Dosquebradas,Balalaika,06/21/2010 12:00:00 AM,PM10,39.58
Dosquebradas,Balalaika,06/23/2010 12:00:00 AM,PM10,44.39
Dosquebradas,Balalaika,06/25/2010 12:00:00 AM,PM10,47.16
Dosquebradas,Balalaika,06/27/2010 12:00:00 AM,PM10,57.73
Dosquebradas,Balalaika,06/28/2010 12:00:00 AM,PM10,45.91
Dosquebradas,Balalaika,06/29/2010 12:00:00 AM,PM10,44.55
Dosquebradas,Balalaika,06/30/2010 12:00:00 AM,PM10,40.73
Dosquebradas,Balalaika,07/01/2010 12:00:00 AM,PM10,17.2
Dosquebradas,Balalaika,07/02/2010 12:00:00 AM,PM10,30.14
Dosquebradas,Balalaika,07/03/2010 12:00:00 AM,PM10,15.48
Dosquebradas,Balalaika,07/04/2010 12:00:00 AM,PM10,68.28
Dosquebradas,Balalaika,07/05/2010 12:00:00 AM,PM10,23.05
Dosquebradas,Balalaika,07/06/2010 12:00:00 AM,PM10,31.54
Dosquebradas,Balalaika,07/07/2010 12:00:00 AM,PM10,22.57
Dosquebradas,Balalaika,07/08/2010 12:00:00 AM,PM10,52.75
Dosquebradas,Balalaika,07/09/2010 12:00:00 AM,PM10,29.31
Dosquebradas,Balalaika,07/10/2010 12:00:00 AM,PM10,12.6
Dosquebradas,Balalaika,07/11/2010 12:00:00 AM,PM10,48.04
Dosquebradas,Balalaika,07/12/2010 12:00:00 AM,PM10,19.21
Dosquebradas,Balalaika,07/13/2010 12:00:00 AM,PM10,21.56
Dosquebradas,Balalaika,07/14/2010 12:00:00 AM,PM10,85.75
Dosquebradas,Balalaika,07/15/2010 12:00:00 AM,PM10,13.39
Dosquebradas,Balalaika,07/16/2010 12:00:00 AM,PM10,29.37
Dosquebradas,Balalaika,07/17/2010 12:00:00 AM,PM10,53.48
Dosquebradas,Balalaika,07/18/2010 12:00:00 AM,PM10,66.01
Dosquebradas,Balalaika,07/19/2010 12:00:00 AM,PM10,42.93
Dosquebradas,Balalaika,07/20/2010 12:00:00 AM,PM10,58.38
Dosquebradas,Balalaika,07/21/2010 12:00:00 AM,PM10,49.54
Dosquebradas,Balalaika,07/22/2010 12:00:00 AM,PM10,52.23
Dosquebradas,Balalaika,07/23/2010 12:00:00 AM,PM10,65.53
Dosquebradas,Balalaika,07/24/2010 12:00:00 AM,PM10,36.45
Dosquebradas,Balalaika,07/25/2010 12:00:00 AM,PM10,58.33
Dosquebradas,Balalaika,07/26/2010 12:00:00 AM,PM10,29.33
Dosquebradas,Balalaika,07/27/2010 12:00:00 AM,PM10,50.84
Dosquebradas,Balalaika,07/28/2010 12:00:00 AM,PM10,58.6
Dosquebradas,Balalaika,07/29/2010 12:00:00 AM,PM10,93.49
Dosquebradas,Balalaika,07/30/2010 12:00:00 AM,PM10,14.9
Dosquebradas,Balalaika,07/31/2010 12:00:00 AM,PM10,29.33
Dosquebradas,Balalaika,08/01/2010 12:00:00 AM,PM10,73.33
Dosquebradas,Balalaika,08/02/2010 12:00:00 AM,PM10,65.76
Dosquebradas,Balalaika,08/03/2010 12:00:00 AM,PM10,43.34
Dosquebradas,Balalaika,08/04/2010 12:00:00 AM,PM10,50.74
Dosquebradas,Balalaika,08/05/2010 12:00:00 AM,PM10,36.55
Dosquebradas,Balalaika,08/06/2010 12:00:00 AM,PM10,98.48
Dosquebradas,Balalaika,08/07/2010 12:00:00 AM,PM10,57.75
Dosquebradas,Balalaika,08/08/2010 12:00:00 AM,PM10,65.22
Dosquebradas,Balalaika,08/09/2010 12:00:00 AM,PM10,50.52
Dosquebradas,Balalaika,08/10/2010 12:00:00 AM,PM10,36.35
Dosquebradas,Balalaika,08/11/2010 12:00:00 AM,PM10,45.76
Dosquebradas,Balalaika,08/12/2010 12:00:00 AM,PM10,49.34
Dosquebradas,Balalaika,08/13/2010 12:00:00 AM,PM10,59.46
Dosquebradas,Balalaika,08/14/2010 12:00:00 AM,PM10,73.22
Dosquebradas,Balalaika,08/15/2010 12:00:00 AM,PM10,67.82
Dosquebradas,Balalaika,08/16/2010 12:00:00 AM,PM10,43.35
Dosquebradas,Balalaika,08/17/2010 12:00:00 AM,PM10,79.47
Dosquebradas,Balalaika,08/18/2010 12:00:00 AM,PM10,21.87
Dosquebradas,Balalaika,08/19/2010 12:00:00 AM,PM10,43.42
Dosquebradas,Balalaika,08/20/2010 12:00:00 AM,PM10,29.17
Dosquebradas,Balalaika,08/21/2010 12:00:00 AM,PM10,32.59
Dosquebradas,Balalaika,08/22/2010 12:00:00 AM,PM10,95.64
Dosquebradas,Balalaika,08/23/2010 12:00:00 AM,PM10,50.72
Dosquebradas,Balalaika,08/24/2010 12:00:00 AM,PM10,24.74
Dosquebradas,Balalaika,08/25/2010 12:00:00 AM,PM10,46.46
Dosquebradas,Balalaika,08/26/2010 12:00:00 AM,PM10,24.87
Dosquebradas,Balalaika,08/27/2010 12:00:00 AM,PM10,47.15
Dosquebradas,Balalaika,01/03/2011 12:00:00 AM,PM10,43.86
Dosquebradas,Balalaika,01/09/2011 12:00:00 AM,PM10,37.96
Dosquebradas,Balalaika,01/15/2011 12:00:00 AM,PM10,31.23
Dosquebradas,Balalaika,01/21/2011 12:00:00 AM,PM10,36.45
Dosquebradas,Balalaika,01/27/2011 12:00:00 AM,PM10,34.87
Dosquebradas,Balalaika,02/02/2011 12:00:00 AM,PM10,40.05
Dosquebradas,Balalaika,02/08/2011 12:00:00 AM,PM10,39.64
Dosquebradas,Balalaika,02/14/2011 12:00:00 AM,PM10,38.78
Dosquebradas,Balalaika,02/20/2011 12:00:00 AM,PM10,38.84
Dosquebradas,Balalaika,02/26/2011 12:00:00 AM,PM10,41.13
Dosquebradas,Balalaika,03/04/2011 12:00:00 AM,PM10,40.25
Dosquebradas,Balalaika,03/10/2011 12:00:00 AM,PM10,38.94
Dosquebradas,Balalaika,03/16/2011 12:00:00 AM,PM10,38.59
Dosquebradas,Balalaika,03/22/2011 12:00:00 AM,PM10,39.43
Dosquebradas,Balalaika,03/28/2011 12:00:00 AM,PM10,38.57
Dosquebradas,Balalaika,04/03/2011 12:00:00 AM,PM10,39.63
Dosquebradas,Balalaika,04/09/2011 12:00:00 AM,PM10,35.92
Dosquebradas,Balalaika,04/15/2011 12:00:00 AM,PM10,35.14
Dosquebradas,Balalaika,04/21/2011 12:00:00 AM,PM10,33.87
Dosquebradas,Balalaika,04/27/2011 12:00:00 AM,PM10,36.15
Dosquebradas,Balalaika,05/03/2011 12:00:00 AM,PM10,36.55
Dosquebradas,Balalaika,05/09/2011 12:00:00 AM,PM10,37.14
Dosquebradas,Balalaika,05/15/2011 12:00:00 AM,PM10,37.81
Dosquebradas,Balalaika,05/21/2011 12:00:00 AM,PM10,36.86
Dosquebradas,Balalaika,05/27/2011 12:00:00 AM,PM10,38.39
Dosquebradas,Balalaika,06/02/2011 12:00:00 AM,PM10,37.35
Dosquebradas,Balalaika,06/08/2011 12:00:00 AM,PM10,37.24
Dosquebradas,Balalaika,06/14/2011 12:00:00 AM,PM10,36.95
Dosquebradas,Balalaika,06/20/2011 12:00:00 AM,PM10,37.89
Dosquebradas,Balalaika,06/26/2011 12:00:00 AM,PM10,37.25
Dosquebradas,Balalaika,07/02/2011 12:00:00 AM,PM10,37.34
Dosquebradas,Balalaika,07/08/2011 12:00:00 AM,PM10,39.26
Dosquebradas,Balalaika,07/14/2011 12:00:00 AM,PM10,39.75
Dosquebradas,Balalaika,07/20/2011 12:00:00 AM,PM10,39.47
Dosquebradas,Balalaika,07/26/2011 12:00:00 AM,PM10,40.46
Dosquebradas,Balalaika,08/01/2011 12:00:00 AM,PM10,41.14
Dosquebradas,Balalaika,08/07/2011 12:00:00 AM,PM10,40.99
Dosquebradas,Balalaika,08/13/2011 12:00:00 AM,PM10,41.53
Dosquebradas,Balalaika,08/19/2011 12:00:00 AM,PM10,41.73
Dosquebradas,Balalaika,08/25/2011 12:00:00 AM,PM10,41.92
Dosquebradas,Balalaika,08/31/2011 12:00:00 AM,PM10,42.28
Dosquebradas,Balalaika,09/06/2011 12:00:00 AM,PM10,42
Dosquebradas,Balalaika,09/12/2011 12:00:00 AM,PM10,42.18
Dosquebradas,Balalaika,09/18/2011 12:00:00 AM,PM10,42.26
Dosquebradas,Balalaika,09/24/2011 12:00:00 AM,PM10,43.01
Dosquebradas,Balalaika,09/30/2011 12:00:00 AM,PM10,42.81
Dosquebradas,Balalaika,10/06/2011 12:00:00 AM,PM10,40.48
Dosquebradas,Balalaika,10/12/2011 12:00:00 AM,PM10,51.71
Dosquebradas,Balalaika,10/18/2011 12:00:00 AM,PM10,14.06
Dosquebradas,Balalaika,10/24/2011 12:00:00 AM,PM10,44.5
Dosquebradas,Balalaika,10/30/2011 12:00:00 AM,PM10,41.06
Dosquebradas,Balalaika,11/05/2011 12:00:00 AM,PM10,42.49
Dosquebradas,Balalaika,11/11/2011 12:00:00 AM,PM10,15.68
Dosquebradas,Balalaika,11/17/2011 12:00:00 AM,PM10,49.22
Dosquebradas,Balalaika,11/23/2011 12:00:00 AM,PM10,63.31
Dosquebradas,Balalaika,11/29/2011 12:00:00 AM,PM10,47.66
Dosquebradas,Balalaika,12/05/2011 12:00:00 AM,PM10,47.29
Dosquebradas,Balalaika,12/11/2011 12:00:00 AM,PM10,62.45
Dosquebradas,Balalaika,12/17/2011 12:00:00 AM,PM10,57.37
Dosquebradas,Balalaika,12/23/2011 12:00:00 AM,PM10,18.86
Dosquebradas,Balalaika,02/21/2012 12:00:00 AM,PM10,48
Dosquebradas,Balalaika,02/26/2012 12:00:00 AM,PM10,35
Dosquebradas,Balalaika,03/03/2012 12:00:00 AM,PM10,49
Dosquebradas,Balalaika,03/08/2012 12:00:00 AM,PM10,52
Dosquebradas,Balalaika,03/13/2012 12:00:00 AM,PM10,36
Dosquebradas,Balalaika,03/18/2012 12:00:00 AM,PM10,40
Dosquebradas,Balalaika,03/23/2012 12:00:00 AM,PM10,59
Dosquebradas,Balalaika,03/28/2012 12:00:00 AM,PM10,46
Dosquebradas,Balalaika,04/02/2012 12:00:00 AM,PM10,42
Dosquebradas,Balalaika,04/07/2012 12:00:00 AM,PM10,33
Dosquebradas,Balalaika,04/12/2012 12:00:00 AM,PM10,41
Dosquebradas,Balalaika,04/17/2012 12:00:00 AM,PM10,37
